comment_id,video_id,text_original,text_final
Ugxw34HNGqJqTPBAttx4AaABAg,F6fgLwUeeqI,"gw percaya disuatu saat masyarakat indonesia akan berterimakasih ke kalian, termasuk lu bg panji atas perjuangan lu melawan  ketidaadilan & keberingasan yang sudah terlalu vulgar ini. Yg berterima kasih bukan hanya kita yang sudah tersadar tapi juga mereka buzzer dan orang orang yg belum mau menggunakan akal sehatnya. Ge yakin klo ini terus terusan terjadi bakal ada aksi besar dari rakyat sih. gebrakanya ada aja blm juga setahun menjabat.",percaya disuatu masyarakat indonesia berterimakasih kalian termasuk kamu panji atas perjuangan kamu melawan ketidaadilan keberingasan terlalu vulgar berterima kasih bukan tersadar buzzer orang orang belum mau menggunakan akal sehatnya ge yakin kalau terus terusan terjadi bakal aksi besar rakyat gebrakanya belum setahun menjabat
UgwivYxl3qhk-ADFOoJ4AaABAg,F6fgLwUeeqI,"Dasarnya mmg serakah, klo mrk mundur dr tni kan jd sipil dan ga menimbulkan masalah, skg ini mrk mau menjabat sipil tp mrk msh pegang senjata bikin takut sipil, dan klo korup mrk punya keistimewaan sidang tertutup di pengadilan militer dan yg nyidang jg tentara..",dasarnya memang serakah kalau mundur tni jadi sipil tidak menimbulkan masalah sekarang mau menjabat sipil pegang senjata bikin takut sipil kalau korup punya keistimewaan sidang tertutup pengadilan militer nyidang tentara
UgyxMhiBs3ciBHB2YDJ4AaABAg,F6fgLwUeeqI,2 hari gabisa tidur gwe le. gegara ruu tni,hari gabisa tidur le gegara ruu_tni
Ugw0Db2gIak5M5uro1d4AaABAg,F6fgLwUeeqI,"Saya ga tertarik pandji sebagai komedian, tapi saya sangat amat tertarik sama pandji yang seperti ini, terimakasih ilmunya bang pandji, respect.",tidak tertarik pandji komedian sangat amat tertarik sama pandji terima kasih ilmunya pandji respect
UgzOLiC2_DRqdu4uXGx4AaABAg,F6fgLwUeeqI,Untung gw udah unsub cobuzzer semenjak main tentara-tentaraan,untung unsub cobuzzer semenjak main tentara tentaraan
UgxB1e5K3FiH6DVKPs94AaABAg,F6fgLwUeeqI,"Biar kan ajalah DWI FUNGSI ABRI(TNI) lg bng... Biar kembali ke zaman ORBA dan biar gk LAYAS (KEBABLASAN)  x klen mengkritik presiden(pemerintah) , bisa pula smpai MENGHINA PRESIDEN... 😂😂😂😂",biar ajalah dwi fungsi abri tni biar zaman orba biar tidak layas kebablasan klen mengkritik presiden pemerintah menghina presiden emo_laugh
UgwjbIXud0EuhCdHAhV4AaABAg,F6fgLwUeeqI,thanks bang buat share ilmu nya 🙏,terima kasih buat share ilmu emo_pos
UgwvWKbJvjHIKYBtfod4AaABAg,F6fgLwUeeqI,"Ketum partai t4i semua, mereka support system kerusakan negeri ini",ketum partai tai semua support system kerusakan negeri
Ugzf3vaWgnLcnBuDkS14AaABAg,F6fgLwUeeqI,Yang menolak ruu TNI dan demo fix mereka Dungu hahahaha😅😂😅😂😅😂😅😂😅😂😅😂😅😂😅😂😅😂😅😂😅😂,menolak ruu_tni demo bodoh emo_other emo_laugh emo_other emo_laugh emo_other emo_laugh emo_other emo_laugh emo_other emo_laugh emo_other emo_laugh emo_other emo_laugh emo_other emo_laugh emo_other emo_laugh emo_other emo_laugh emo_other emo_laugh
UgzZGnmXZTvZm5b8_yN4AaABAg,F6fgLwUeeqI,boomer boomer sialan,boomer boomer sialan
UgzK7wKO6DnWfGAbTM14AaABAg,F6fgLwUeeqI,instansi paling gencer gratifikasi,instansi paling gencer gratifikasi
UgyjRLhfoKagum0fpnZ4AaABAg,F6fgLwUeeqI,"kocak nya UU perampasan aset para koruptor alot banget, lah ini enteng banget ketok2",kocak uu_perampasan_aset koruptor alot banget enteng banget ketok ketok
Ugxy-KhKiwgPnCOA7jV4AaABAg,F6fgLwUeeqI,Tetap hidup bang panji☕️,tetap hidup panji emo_other
UgwrpPBG4PWKLsUVwKh4AaABAg,F6fgLwUeeqI,Nasib punya backup an wakil rakyat malah kek tai.,nasib punya backup wakil rakyat malah tai
UgwXDg_0DOO0-lrSF7Z4AaABAg,F6fgLwUeeqI,Panji lo belajar kg dah jgn jdi provokator,panji kamu belajar kg jangan jadi provokator
UgxG8PMfdb8j2MSP9tR4AaABAg,F6fgLwUeeqI,Pelan pelan akan spt myanmar pemerintahan junta militer.,pelan pelan myanmar pemerintahan junta militer
Ugw8X_P00pBOzwDEqrl4AaABAg,F6fgLwUeeqI,"Mau di sahkan atau tidak gak ngaruh bagi saya😅😅😅msh bs kerja, makan, sekolahkan anak2 gratis.. Ibadah dikuatin. Daaaah gak usah ribet di hidup ini... Ujung2nya mati pastiii itu☺☺☺☺☺",mau sahkan tidak tidak ngaruh emo_other kerja makan sekolahkan anak anak gratis ibadah dikuatin tidak usah hidup ujung ujung mati pastii emo_other
UgzZUBXWIQgEvjaFn994AaABAg,F6fgLwUeeqI,"Btk di USA yg ini punya integrasi kelasnya beda. Btk yg satu hamba uang mati kata hatinya gila kuasa walau dah kaya berduit. Keren lu Panji... you are not just a standup artist, you are a hero speak up for we, these crying for future people of Indonesia. Serukan terus dari sana, one day maybe those greedy people's heart could change.",btk punya integrasi kelasnya beda btk satu hamba uang mati kata hatinya gila kuasa berduit keren kamu panji up masa depan indonesia serukan terus sana one day maybe those greedy heart could change
UgyIgmLdsNl1nVE5_zx4AaABAg,F6fgLwUeeqI,Bang kapan pulang kami masyarakat indonesia butuh kamu buat debat,kapan pulang masyarakat indonesia butuh kamu buat debat
UgyHxL9Y4v267ueGogx4AaABAg,F6fgLwUeeqI,"DEWAN PENGKHIANAT RAKYAT. 
DEWAN PERAMPOK RAKYAT. 
DEWAN PEJABAT RAKUS.",dewan pengkhianat rakyat dewan perampok rakyat dewan pejabat rakus
UgyBI19N9d8_Jgh_srh4AaABAg,F6fgLwUeeqI,"Dedi corbuzier sudah ""dikunci dan dipasangin tali"" dari awal sejak diangkat jadi let.kol tituler,..terima tdk terima atau sadar tidak sadar..sampai saat ini pun dedi masih blm menyadarinya",dedi corbuzier dikunci dipasangin tali awal sejak diangkat jadi kol tituler terima tidak terima sadar tidak sadar dedi belum menyadarinya
Ugz7URZ4Z79IXdCaHvF4AaABAg,F6fgLwUeeqI,"Jokowi : Partai coklat
Prabowo : Partai Hijau",jokowi partai coklat prabowo partai hijau
Ugw2SVkYpboVzJpbKtF4AaABAg,F6fgLwUeeqI,terimakasih para member sudah mengijinkan rilis untuk umum,terima kasih member mengijinkan rilis umum
UgxltzpMBYm5vkidapx4AaABAg,F6fgLwUeeqI,"Blok, kalo ga mau dikritik ya ngga usah jadi boneka TNI. Emg dia disuruh, ya itu emg bagian dr tugasnya dan di situ aja udh salah",blok kalau tidak mau dikritik tidak usah jadi boneka tni memang disuruh memang bagian tugasnya situ salah
UgxM_Vv3g3dOdCCMR_Z4AaABAg,F6fgLwUeeqI,Lu berharap apa ji sama pejabat kita toh semua partai setuju sama undang² ini. Cuma ngelus dada😢,kamu berharap apa ji sama pejabat semua partai setuju sama undang undang ngelus dada emo_sad
UgxobRvQ7SeTKcwIJkV4AaABAg,F6fgLwUeeqI,"Baru dari cara mereka mengawal pengesahan UU make kendaraan tempur bersenjata lengkap, udah kelihatan gimana kedepan mereka menerapkan kebijakan. Apa itu diskusi, moncong senjata yg bicara.",baru cara mengawal pengesahan uu kendaraan tempur bersenjata lengkap kelihatan bagaimana kedepan menerapkan kebijakan apa diskusi moncong senjata bicara
UgzsNmzDu7EpRGBz92F4AaABAg,F6fgLwUeeqI,Kapan sih bang rakyat ini gruduk pemerintah. Kan kekuasaan tertinggi di rakyat. Kapan muncul sosok sosok yang mengkordinir semua ini usai. Gak ada lagi bagi bagi jabatan. Murni untuk rakyat.,kapan rakyat gruduk pemerintah kekuasaan tertinggi rakyat kapan muncul sosok sosok mengkordinir semua usai tidak jabatan murni rakyat
UgzgyAYkGpsalCZZFkp4AaABAg,F6fgLwUeeqI,Latest update: 22/03/25 Kurang lebih 5 orang mahasiswa/sipil belum juga pulang sejak demo tolakruutni 21/03/25,latest update kurang lebih orang mahasiswa sipil belum pulang sejak demo tolakruutni
UgzXAS_DvXJpzcdaBIF4AaABAg,F6fgLwUeeqI,Semoga allah bener2 ngebales perbuatan kalian pemimpin2 seerakah,semoga allah benar benar ngebales perbuatan kalian pemimpin pemimpin seerakah
Ugz1ZJtikcOv1N6VloB4AaABAg,F6fgLwUeeqI,Kira-kira Deddy Corbuzier nonton video ini ga ya,kira kira deddy corbuzier nonton video tidak
Ugzf7o6Eio2sFef0RhV4AaABAg,F6fgLwUeeqI,what's next? RUU Polri?  🤯,nexti ruu polri emo_other
UgywKArilh4gykIqhxh4AaABAg,F6fgLwUeeqI,"Cara blokir gmn ya si manusia hidup segan mati gak mau.

Ngatain dan matiin rezeki marsel yg maju ke pemilihan,, eh dia malah cari duit dari mencibir pemerintah.

Kalimat ente yg bilang ""gak usah aneh2 cel, di stand up ajj"". Sekarang kalimat lu buat diri lu juga gak?

Udah gak lakuuuu di stand up??",cara blokir bagaimana manusia hidup segan mati tidak mau ngatain matiin rezeki marsel maju pemilihan malah cari uang mencibir pemerintah kalimat ente bilang tidak usah aneh aneh cel stand up sekarang kalimat kamu buat diri kamu gaki tidak lakuu stand upii
UgypPrt5mKhFXOnSAkh4AaABAg,F6fgLwUeeqI,I'm with Panji Pragiwaksono....  Tolak dwifungsi TNI,panji pragiwaksono tolak dwifungsi tni
UgwuHgUFTC02rXlqYgF4AaABAg,F6fgLwUeeqI,"saya yakin masyarakat banyak yang mendukung TNI.. jadi menurut saya ya OK OK saja.. ayo rakyat, tunjukkan loyalitas kita terhadap TNI..",yakin masyarakat banyak mendukung tni jadi baik baik ayo rakyat tunjukkan loyalitas tni
UgytgFStaAgTNy9UjbV4AaABAg,F6fgLwUeeqI,"buset, haji diembat juga 😱",buset haji diembat emo_other
UgxeWAilOQStaTR94054AaABAg,F6fgLwUeeqI,Awas ntar ada yang ngirim kepala b4b1 bang 😅,awas ntar ngirim kepala babi emo_other
Ugz-DJFjkjYa2XOk3uN4AaABAg,F6fgLwUeeqI,"Bang, gw sayang dan kagum sama lo, tetep ati2 dan sehat selalu ya bang",sayang kagum sama kamu tetep ati ati sehat selalu
Ugw7tzKxtFQ0fsI31314AaABAg,F6fgLwUeeqI,Makasih bang sudah menyuarakan suara kita yg gak terdengar ini. Konten RJL5 berasa ga horror habis lihat ini video,terima kasih menyuarakan suara tidak terdengar konten rjl berasa tidak horror habis lihat video
UgwnZvZVY68thLKImuF4AaABAg,F6fgLwUeeqI,Ini si Deddy Corbuzier manaaaa..suruh liattt ini dari awal smpe akhir...malu ga doi kalahh pinter amaa Pandji wkwkwk,deddy corbuzier manaa suruh lihat awal akhir malu tidak doi kalahh pintar sama pandji
UgzWDh9DCKKhgEpP3Th4AaABAg,F6fgLwUeeqI,Deuhhhh makin kesini makin kesonoooooo,deuhh semakin kesini semakin kesonoo
UgyVeNCwXBGdNiKllsp4AaABAg,F6fgLwUeeqI,Terimakasih insight-nya bang,terima kasih insight
UgxQdVkfYwwcpL9_4Ph4AaABAg,F6fgLwUeeqI,"Bukan perlu di rilis lagi bang, Tapi wajib di rilis...",bukan perlu rilis wajib rilis
Ugww7WT_GQgmVkjoWVl4AaABAg,F6fgLwUeeqI,Jangan hilang dulu bang pandji 😭,jangan hilang dulu pandji emo_sad
Ugy6TBW8fA1kIfVmdw14AaABAg,F6fgLwUeeqI,Negara udah bobrok bang panji,negara buruk panji
Ugyli0DFvRYMkDbKAIh4AaABAg,F6fgLwUeeqI,Mas gwe sempet apriori sama loh.. Tapi saat gwe sadar ketipu selama ini.. Akhirnya lo ternyata lebih tajam dari kebodohan gwe selama ini mas. Panji tetap semangat mas❤,sempet apriori sama sadar ketipu selama akhirnya kamu ternyata lebih tajam kebodohan selama panji tetap semangat emo_pos
UgxWI43ytDWetO_nVJF4AaABAg,F6fgLwUeeqI,Rakyat sudah sangat marah penguasa merasa masa bodoh.. Tunggu perlawanan rakyat.....,rakyat sangat marah penguasa merasa masa bodoh tunggu perlawanan rakyat
UgxPQm6xjhEfwEkqCYl4AaABAg,F6fgLwUeeqI,"ORDE BARU BOSS, AJG",orde baru boss ajg
UgwjwRjSkRqIa_-tr_N4AaABAg,F6fgLwUeeqI,"4:42 ""kenapa Dedy di suruh ngomong gitu"" 😅",deddy suruh bicara emo_other
UgxPbYhsqW9GP0HNPzJ4AaABAg,F6fgLwUeeqI,Indonesia gelap 😢,indonesia gelap emo_sad
UgzOGE6AfJJeWcYKvHl4AaABAg,F6fgLwUeeqI,"Ayo dong bapak wakil rakyat yg ada di sono noh. 
Pintar dikit ngapah klo mo cari alasan.. 
Masa kalah sama bang pandji. 
Malu ahhh",ayo wakil rakyat sono pintar sedikit ngapah kalau mau cari alasan masa kalah sama pandji malu ahh
Ugy00c2GCn5_H4VGwax4AaABAg,F6fgLwUeeqI,"Bang ma'af, itu kumis tipis sebelah ya?",ma af kumis tipis sebelah
UgwkBOxmWTPUV8BB2vR4AaABAg,F6fgLwUeeqI,Bahas ini bang Peraturan Presiden Nomor 5 Tahun 2005,bahas peraturan presiden nomor tahun
UgwaToT6dTsZsjggJ814AaABAg,F6fgLwUeeqI,"gajadi checkout baju lebaran, mau checkout di mamat gunshop saja kalo seperti ini mah 🙂‍↔️",gajadi checkout baju lebaran mau checkout mamat gunshop kalau emo_other
UgxFMZxn0-UcEgbhB5J4AaABAg,F6fgLwUeeqI,Misalnya terjadi apa korupsi bisa dikurangi?,misalnya terjadi apa korupsi dikurangii
UgzrDUEYxl8QWSxftbR4AaABAg,F6fgLwUeeqI,"Jadi ingat waktu masih SD zaman orde baru. Ada Bupati, Camat sampai anggota DPR dari TNI. Seperti di korea utara gitu. 😂😂😂
Supaya kalian semua tau yah. Jauh² hari TNI sudah menyiapkan strateginya untuk moment ini. Mereka alokasikan anggaran 100 M membayar buzzer untuk mengangkat citra mereka di media seolah-olah mereka adalah institusi yg paling bersih dan yg paling layak untuk mengatasi segala masalah di negara kita. Kalau mau dibilang strategi ini cukup berhasil karena bisa buat rakyat mencintai mereka dan melupakan masa lalu. Tapi ingattttt. Mencintai buka  berarti bisa seenaknya dibodohi. Masih banyak yg waras dan gak semudah itu ditipu akal bulus kalian. 😂😂😂",jadi ingat waktu sd zaman orde baru bupati camat anggota dpr tni korea utara emo_laugh kalian semua tahu jauh jauh hari tni menyiapkan strateginya moment alokasikan anggaran membayar buzzer mengangkat citra media olah institusi paling bersih paling layak mengatasi segala masalah negara kalau mau dibilang strategi cukup berhasil buat rakyat mencintai melupakan masa lalu ingatt mencintai buka berarti seenaknya dibodohi banyak waras tidak semudah ditipu akal bulus kalian emo_laugh
UgzW91p9wLxSBS2wtrV4AaABAg,F6fgLwUeeqI,Bang Panji KEREN BANGET👏 Trimakasih sudah menyuarakan dengan lantang👍,panji keren banget emo_other trimakasih menyuarakan lantang emo_pos
Ugx7V8zJ7hvieDvGo4V4AaABAg,F6fgLwUeeqI,Sekarang masyarakat tidak bodoh,sekarang masyarakat tidak bodoh
UgxZCiCC8uQ0LY1uib94AaABAg,F6fgLwUeeqI,"Yg pengadilan militer paling critical sih. Gile selama ini bisa masuk sipil aja masih banyak kasus yang mistis, apalagi cuma masuk pengadilan militer.",pengadilan militer paling critical gile selama masuk sipil banyak kasus mistis masuk pengadilan militer
Ugz8S6S1bCxhUDNkflN4AaABAg,F6fgLwUeeqI,Rakyat Indonesia sengsara terus selama Megawati Soekarnoputri dan gerombolannya hidup.,rakyat indonesia sengsara terus selama megawati soekarnoputri gerombolannya hidup
UgyaXmwIGXKiqpx25ud4AaABAg,F6fgLwUeeqI,TERBAIK👍💯,terbaik emo_pos emo_other
UgzKb7kWSXnlfXNBCxp4AaABAg,F6fgLwUeeqI,"udah sah bang, *njing banget mereka",sah njing banget
UgzEUTffyn6CHH-eQe14AaABAg,F6fgLwUeeqI,"gak perlu belain deddy bang, masa dia sendiri gak bisa mikir. disuruh apa masak gak mikir dulu",tidak perlu belain deddy masa sendiri tidak berpikir disuruh apa masak tidak berpikir dulu
UgyLT8g5hJBWNawT99V4AaABAg,F6fgLwUeeqI,"persis yang dosen kewarganegaraan gua bahas dulu , kalangan militer itu memang seharusnya ga boleh jd presiden karna kalo dia nyuruh yang bawah sekalipun itu jendral ya pasti nurut 😂 apalagi kalau ada hutang budi pernah diangkat yaa wasalam deh astagfirullah aja sama indonesia skrng 😅",persis dosen kewarganegaraan bahas dulu kalangan militer memang tidak jadi presiden kalau nyuruh bawah sekalipun jendral nurut emo_laugh kalau hutang budi pernah diangkat wasalam astagfirullah sama indonesia sekarang emo_other
Ugy_xa00XEXXCioukTx4AaABAg,F6fgLwUeeqI,Adili Mulyono dan Kroninya,adili mulyono kroninya
UgyAxYp9F6NnPbDNGBh4AaABAg,F6fgLwUeeqI,"Udah hancur negri ini , orde baru ke 2 kah ini",hancur negeri orde baru
UgwPK5e7WSmB7k58iNR4AaABAg,F6fgLwUeeqI,"Hati hati bang panji, nanti ditangkep krna kasus narkoba 🗿",hati hati panji ditangkep kasus narkoba emo_other
Ugz-ogzq7GDgtw9jRRR4AaABAg,F6fgLwUeeqI,Bang pandji lu sebagai temen om dedi kesel ga sih punya temen blunder mulu😂,pandji kamu temen om dedi kesel tidak punya temen blunder mulu emo_laugh
UgweWNWV-d93UwpusDF4AaABAg,F6fgLwUeeqI,viewernya lumayan. moga berdampak baik,viewernya lumayan moga berdampak baik
UgzHcUqbNFYqPkGR32p4AaABAg,F6fgLwUeeqI,"Bang Panji, pernah kepikiran buat Parpol sendiri? Indonesia butuh partai politik baru yang benar-benar serius memberantas korupsi, soalnya partai-partai yang sekarang terlihat kurang efektif—korupsi malah makin merajalela dan bikin rakyat sengsara. DPR yang jadi perwakilan rakyat, juga cuma seperti jadi boneka partai. Kita butuh wadah baru yang lebih merakyat. Bukan cuma slogan sebelum terpilih.",panji pernah kepikiran buat parpol sendirii indonesia butuh partai politik baru benar benar serius memberantas korupsi soalnya partai partai sekarang terlihat kurang efektif korupsi malah semakin merajalela bikin rakyat sengsara dpr jadi perwakilan rakyat jadi boneka partai butuh wadah baru lebih merakyat bukan slogan terpilih
Ugx4eNbwYTixnABXIqx4AaABAg,F6fgLwUeeqI,"Suarakan terus bang panji, rakyat mendukungmu",suarakan terus panji rakyat mendukungmu
Ugzp8Trklz4NWNlzdx94AaABAg,F6fgLwUeeqI,"tambahan sedikit untuk tambahan bernalar, satu hal yg saya rasa  lucu juga itu adalah disaat pemerintahan paling bawah di wajibkan untuk uji publik dan legalisasi ke berbagai instansi untuk sebuah peraturan simple, malahan jadi makin terlihat aneh kalau sekelas pemerintahan tertinggi membuat uu tertutup didalam hotel",tambahan sedikit tambahan bernalar satu rasa lucu disaat pemerintahan paling bawah wajibkan uji publik legalisasi berbagai instansi sebuah peraturan simple malahan jadi semakin terlihat aneh kalau sekelas pemerintahan tertinggi membuat uu tertutup didalam hotel
Ugwu9-f0LTbV7Qw-MQp4AaABAg,F6fgLwUeeqI,"Terimakasih Bang, udah mem breakdown keresahan gw soal video dc. Up n gas public",terima kasih mem breakdown keresahan soal video dc up gas
Ugzsd5OO_AIpxDtkx3Z4AaABAg,F6fgLwUeeqI,Semua orang HARUS nonton ini,semua orang nonton
UgygSFf_BEcAcxSNDAd4AaABAg,F6fgLwUeeqI,"kalau buat pertanyaan di dalam vidio gini siapa juga yg mau jawab langsung bg
Face to face dong dengan orangnya langsung kalau berani",kalau buat pertanyaan vidio begini siapa mau jawab langsung face face orangnya langsung kalau berani
UgxXYGDdS3ToMiDWo9J4AaABAg,F6fgLwUeeqI,Sdh capek sekolah tinggi eee yg jadi pimpinan tetap dari tentara !,capek sekolah tinggi ee jadi pimpinan tetap tentara
Ugz3bELJKr7eIMvpJAB4AaABAg,F6fgLwUeeqI,gw takut lu ilang bang😢sekarang gw yg pelajar aja ngerti semengerikan itu ruu tni,takut kamu ilang emo_sad sekarang pelajar ngerti semengerikan ruu_tni
Ugz6JtwjLAeZQeCwlQR4AaABAg,F6fgLwUeeqI,"Wajib rilis, WAJIB.",wajib rilis wajib
UgwAuxj28qTYdvQ5BrF4AaABAg,F6fgLwUeeqI,"bahaha CoreBuzzer, sang pengabdi, siappp !!!",bahaha corebuzzer sang pengabdi siapp
Ugx8Pp12j4pgMoqboEF4AaABAg,F6fgLwUeeqI,"Al-Malik az-Zahir Ruknuddin Baibars al-Bunduqdari ""kesatria sejati tidak diciptakan untuk berpolitik"" 💪🏽🔥",al malik az zahir ruknuddin baibars al bunduqdari kesatria sejati tidak diciptakan berpolitik emo_other emo_pos
UgyLcwrQztTkE4BUrj14AaABAg,F6fgLwUeeqI,Udah di sahkan kawan² apalagi yg kita harapkan,sahkan kawan kawan harapkan
UgzRRBqp7JFbFk1zMJl4AaABAg,F6fgLwUeeqI,"Setuju banget sama Pandji, aku juga terganggu banget bagian ngomongin orang tidak dikenal; Padahal itu jelas-jelas Kontras. Niatnya si melemahkan suara protes dengan membuat pernyataan tidak dikenal. Dan rasanya prihatin sama orang-orang yang punya otak tapi harus ngomong dengan cacat logika.",setuju banget sama pandji aku terganggu banget bagian bicara orang tidak dikenal padahal jelas jelas kontras niatnya melemahkan suara protes membuat pernyataan tidak dikenal rasanya prihatin sama orang orang punya otak bicara cacat logika
UgwBRzXLkPBcjzD_zrF4AaABAg,F6fgLwUeeqI,Pak Prof .Mahfud MD sudah menjelaskan di Metro TV..bahwa dalam RUU TNI tidak ada dwifungsi....lebih ahli pandji atau Prif Mahfud sih?,prof mahfud md menjelaskan metro tv ruu_tni tidak dwifungsi lebih ahli pandji prif mahfud
UgwAiVbkuuSjAPId7cR4AaABAg,F6fgLwUeeqI,Panji menjelaskan konteks rumit (tdk hanya ttg bahasan ruu ini) menjadi bahasa sederhana mudah dimengerti oleh telinga dan pemahaman saya yg awam ini,panji menjelaskan konteks rumit tidak bahasan ruu menjadi bahasa sederhana mudah dimengerti telinga pemahaman awam
Ugx7dcTenXhsn0tzqXJ4AaABAg,F6fgLwUeeqI,Pastinya ada kong kali kong pihak TNI dan DPR....kira2 dapat apa nih DPR dari militer sampe semanget gitu ngesahin revisi UU TNI,pastinya kong kali kong pihak tni dpr kira kira apa dpr militer semanget ngesahin revisi uu_tni
Ugy5FEhSux3WxlLFHLN4AaABAg,F6fgLwUeeqI,Brati masuk pemalsuan dokumen gak si bang panji?,brati masuk pemalsuan dokumen tidak panjii
UgxoolgJqUacH4HEetF4AaABAg,F6fgLwUeeqI,"deddy udah jadi kacung pemerintah gitu aja udah, karna apa di podcast dia yg login pertamina lagi di goreng eh bisa masuk bren di situ kasih panggung, kalau bukan kacung apaan udah keliatan dari itu aje",deddy jadi kacung pemerintah apa podcast pertamina goreng masuk bren situ kasih panggung kalau bukan kacung apa keliatan aje
Ugxw1mUecChQWdqFLGZ4AaABAg,F6fgLwUeeqI,semangatttt bang panjii menyuarakan hati nurani rakyat sipil,semangatt panjii menyuarakan hati nurani rakyat sipil
UgzFXJhGPusKA-IVI5Z4AaABAg,F6fgLwUeeqI,"Emang udah harusnya boikot close the door, udah bukan panutan smart people lagi yang ada memelihara stupidity.",memang harusnya boikot bukan panutan memelihara
UgyY5eofLYYkbgn8wzZ4AaABAg,F6fgLwUeeqI,"Bentar lg jg channel kalian akn d pilah, jika itu bersebrangan dgn agenda mrk/memberi edukasi ttg perlawanan. Siap2 aja kena banned",bentar channel kalian pilah bersebrangan agenda memberi edukasi perlawanan siap siap kena banned
Ugz0V6DAddygrb91AHB4AaABAg,F6fgLwUeeqI,"Aneh memang, udah pernah dikoreksi sama sejarah, masih aja gk sadar sadar semua pemimpin negara ini",aneh memang pernah dikoreksi sama sejarah tidak sadar sadar semua pemimpin negara
